date,Open,High,Low,Close,ema_8,ema_21,ema_50,ema_200,macd,macd_signal,macd_hist,signal
2019-01-02 05:00:00,1.274464399838291,1.275785,1.274085,1.2748650000000001,1.2750415710490806,1.2736972314260122,1.271066134174816,1.267426778998139,0.0016582304024619354,0.001919265512694036,-0.00026103511023210053,False
2019-01-02 06:00:00,1.2746646999191455,1.277325,1.2746646999191455,1.2759225,1.2752373330381739,1.273899528569102,1.2712565798934505,1.267511313535471,0.0016272258201481815,0.001860857574184865,-0.00023363175403668356,False
2019-01-02 07:00:00,1.2752935999595727,1.2763550000000001,1.274765,1.27546625,1.2752882034741353,1.2740419577900928,1.2714216649956682,1.267590467132133,0.0015479945853422716,0.0017982849764163465,-0.00025029039107407483,False
2019-01-02 08:00:00,1.2753799249797864,1.27609,1.26958,1.27300125,1.274779991590994,1.2739473479909935,1.271483609505642,1.267644305767634,0.0012716396910030792,0.001692955919333693,-0.0004213162283306139,False
2019-01-02 09:00:00,1.2741905874898931,1.2741905874898931,1.268775,1.2701925,1.2737605490152177,1.2736059981736305,1.2714329777603228,1.2676696609341254,0.0008165708741734168,0.0015176789103016378,-0.0007011080361282211,False
2019-01-02 10:00:00,1.2721915437449467,1.2721915437449467,1.267125,1.26841875,1.2725734825673916,1.273134430157846,1.2713147727501142,1.2676771145566714,0.00030923409888883313,0.0012759899480190768,-0.0009667558491302437,False
2019-01-02 11:00:00,1.2703051468724733,1.2703051468724733,1.26599,1.26681,1.2712927086635268,1.2725594819616781,1.2711381149952077,1.2676684865511325,-0.00022010934726157672,0.000976770088962946,-0.0011968794362245227,False
2019-01-02 12:00:00,1.2685575734362367,1.2685575734362367,1.2645,1.26568625,1.270046828960521,1.2719346426924347,1.2709243163679447,1.2676487628043551,-0.0007219726244762636,0.0006370215462751041,-0.0013589941707513678,False
2019-01-02 13:00:00,1.2671219117181183,1.2671219117181183,1.2603300000000002,1.26299875,1.2684805891915163,1.2711222888113043,1.2706135098437115,1.2676024940202322,-0.0013213302049208675,0.0002453511960359098,-0.0015666814009567772,False
2019-01-02 14:00:00,1.2650603308590591,1.2650603308590591,1.2597049999999999,1.2607974999999998,1.2667732360378459,1.2701836716466401,1.2702285682812129,1.2675347826369463,-0.0019514527513670998,-0.00019400959344469213,-0.0017574431579224078,False
2019-01-02 15:00:00,1.2629289154295296,1.2629289154295296,1.25959,1.26072625,1.265429461362769,1.2693239060424002,1.2698559283486164,1.2674670360435438,-0.0024285834900201753,-0.0006409243727597888,-0.0017876591172603863,False
2019-01-02 16:00:00,1.2618275827147647,1.2618275827147647,1.25815,1.25985875,1.2641915255043759,1.2684634373112729,1.2694638821388666,1.267391331704802,-0.0028439299833806775,-0.0010815254948839666,-0.001762404488496711,False
2019-01-02 17:00:00,1.2608431663573825,1.2608431663573825,1.258435,1.25923375,1.2630897976145146,1.26762437482843,1.2690627004863622,1.2673101617375901,-0.0031867919940375966,-0.0015025787947146926,-0.001684213199322904,False
2019-01-02 18:00:00,1.2600384581786912,1.2600384581786912,1.25855,1.2590700000000001,1.2621965092557337,1.2668467043894818,1.2686708298790539,1.2672281700785097,-0.003432162036643094,-0.0018884954431003728,-0.001543666593542721,False
2019-01-02 19:00:00,1.2595542290893458,1.261235,1.2588249999999999,1.26012125,1.2617353405322373,1.2662352994449835,1.268335552236738,1.267157454455838,-0.003501430166471753,-0.002211082387774649,-0.001290347778697104,False
2019-01-02 20:00:00,1.259837739544673,1.26164,1.259837739544673,1.26117875,1.2616116537472957,1.2657756131318032,1.2680548933254934,1.2670979648592624,-0.0034314387563210147,-0.002455153661483922,-0.0009762850948370925,False
2019-01-02 21:00:00,1.2605082447723364,1.2614649999999998,1.2598099999999999,1.26081125,1.2614337862478966,1.2653243073925484,1.2677708288813563,1.2670354104825534,-0.0033668137055611336,-0.0026374856702993644,-0.0007293280352617692,False
2019-01-02 22:00:00,1.260659747386168,1.2611249999999998,1.240095,1.2523374999999999,1.2594123893039195,1.2641436885386803,1.2671656002977736,1.2668891626170553,-0.0039537819568964405,-0.0029007449276187798,-0.0010530370292776607,False
2019-01-02 23:00:00,1.256498623693084,1.256498623693084,1.24669,1.25024875,1.2573760250141597,1.2628805123078912,1.2665021944037433,1.2667235863721096,-0.004535223954872825,-0.003227640733069589,-0.0013075832218032357,False
2019-01-03 00:00:00,1.253373686846542,1.255795,1.25149,1.25343,1.2564991305665687,1.2620213748253557,1.2659895593290866,1.2665913118808447,-0.004685311287134786,-0.003519174843882628,-0.0011661364432521575,False
2019-01-03 01:00:00,1.253401843423271,1.2553299999999998,1.253401843423271,1.25465,1.2560882126628867,1.2613512498412325,1.265544870727946,1.2664724928571547,-0.00465218527922473,-0.0037457769309510486,-0.0009064083482736812,False
2019-01-03 02:00:00,1.2540259217116354,1.2560349999999998,1.2540259217116354,1.2549087499999998,1.2558261098489119,1.260765568037484,1.265127767954301,1.266357430739173,-0.004552574472124649,-0.003907136439185769,-0.0006454380329388798,False
2019-01-03 03:00:00,1.2544673358558176,1.2557800000000001,1.25415,1.25489375,1.2556189187713758,1.2602317663977127,1.2647264339168773,1.2662433642641564,-0.004423847207620124,-0.0040104785928726395,-0.0004133686147474846,False
2019-01-03 04:00:00,1.2546805429279089,1.2553100000000001,1.25453,1.25492,1.2554636034888478,1.2597488785433753,1.2643418678809213,1.2661306939729708,-0.004270484282921538,-0.00406247973088242,-0.00020800455203911876,False
2019-01-03 05:00:00,1.2548002714639543,1.255305,1.254085,1.2547187499999999,1.255298080491326,1.259291594130341,1.2639644907091205,1.2660171422916477,-0.0041177157888367955,-0.004073526942473295,-4.418884636350068e-05,False
2019-01-03 06:00:00,1.2547595107319771,1.25589,1.254225,1.25503125,1.255238784826587,1.258904290118492,1.263614167544057,1.2659078299305369,-0.003926171062259121,-0.00404405576643046,0.00011788470417133969,False
2019-01-03 07:00:00,1.2548953803659886,1.2566700000000002,1.2542650000000002,1.2553925000000001,1.255272943754012,1.2585850364713562,1.2632917492089961,1.2658031997819743,-0.0037025400535473096,-0.0039757526238538305,0.00027321257030652087,False
2019-01-03 08:00:00,1.2551439401829945,1.2570649999999999,1.25386,1.25573125,1.2553747895864538,1.2583256013375965,1.2629952590439375,1.2657029813761835,-0.0034581135931202045,-0.0038722248177071052,0.0004141112245869007,False
2019-01-03 09:00:00,1.255437595091497,1.2587899999999999,1.255437595091497,1.25743125,1.2558317807894641,1.2582442966705423,1.2627770626108419,1.265620675591346,-0.0030915901430061954,-0.003716097882766923,0.0006245077397607278,False
2019-01-03 10:00:00,1.2564344225457487,1.25857,1.2564344225457487,1.2576112499999998,1.2562272183918053,1.2581867469732202,1.2625744817241422,1.2655409798143176,-0.0027548371249055403,-0.0035238457311946468,0.0007690086062891064,False
2019-01-03 11:00:00,1.2570228362728741,1.257295,1.255145,1.25631125,1.2562458920825152,1.258016247248382,1.2623288647937836,1.2654491417067124,-0.0025633088386454173,-0.003331738352684801,0.0007684295140393837,False
2019-01-03 12:00:00,1.256667043136437,1.25711,1.2551,1.25603,1.2561979160641785,1.257835679316711,1.262081850488145,1.2653554189036607,-0.0024064754652091125,-0.003146685775189663,0.0007402103099805506,False
2019-01-03 13:00:00,1.2563485215682184,1.259965,1.2555999999999998,1.257665,1.2565239347165833,1.2578201630151917,1.2619086406650806,1.2652788973225297,-0.002125748742827893,-0.0029424983687173093,0.0008167496258894161,False
2019-01-03 14:00:00,1.2570067607841091,1.25963,1.2570067607841091,1.25855375,1.2569750047795647,1.2578868527410834,1.2617770763252736,1.2652119804337483,-0.0018106836612719057,-0.0027161354272282287,0.0009054517659563229,False
2019-01-03 15:00:00,1.2577802553920545,1.260735,1.2577802553920545,1.25914,1.2574561148285504,1.2580007752191666,1.2616736615674198,1.2651515627179897,-0.0014964368462491162,-0.002472195711032406,0.0009757588647832899,False
2019-01-03 16:00:00,1.2584601276960272,1.26396,1.2584601276960272,1.261695,1.2583980893110946,1.258336613835606,1.2616744983686974,1.265117169059104,-0.00102936100147355,-0.0021836287691206348,0.0011542677676470848,False
2019-01-03 17:00:00,1.2600775638480135,1.2647849999999998,1.2600775638480135,1.2636349999999998,1.2595618472419625,1.2588182853050964,1.261751380785611,1.2651024211082673,-0.0004969299435841901,-0.0018462890040133457,0.0013493590604291557,False
2019-01-03 18:00:00,1.2618562819240067,1.2647,1.2618562819240067,1.2638812499999998,1.2605217145215264,1.259278554822815,1.2618349050685282,1.2650902701519662,-5.4476209413456544e-05,-0.0014879264450933679,0.0014334502356799113,False
2019-01-03 19:00:00,1.2628687659620033,1.2637049999999999,1.26237,1.2631350000000001,1.2611024446278538,1.2596291407480136,1.2618858891834879,1.2650708147275684,0.00023326647359112052,-0.00114368786135647,0.0013769543349475906,False
2019-01-03 20:00:00,1.2630018829810017,1.263945,1.262885,1.2633825,1.2616091235994418,1.2599703552254669,1.2619445798037432,1.2650540155760504,0.0004757911799497805,-0.00081979205309522,0.0012955832330450005,False
