date,Open,High,Low,Close,ema_8,ema_21,ema_50,ema_200,macd,macd_signal,macd_hist,signal
2019-01-02 05:00:00,0.7043725869846031,0.7043725869846031,0.70224,0.7030387499999999,0.704347354950305,0.7048957442960949,0.7050262044423645,0.708563396696485,-0.00031253543439369036,-2.5532783058931688e-05,-0.00028700265133475866,False
2019-01-02 06:00:00,0.7037056684923015,0.70448,0.70253,0.7033475,0.7041251649613484,0.7047549948146318,0.7049603728956051,0.7085114972268682,-0.00039175938502789,-9.877810345272335e-05,-0.0002929812815751666,False
2019-01-02 07:00:00,0.7035265842461508,0.70411,0.70284,0.7034975,0.7039856838588265,0.7046406771042107,0.7049030053310715,0.7084616067071979,-0.000437399125438942,-0.00016650230784996708,-0.0002708968175889749,False
2019-01-02 08:00:00,0.7035120421230754,0.70377,0.70097,0.70246875,0.703648587445754,0.7044432291856462,0.7048075443376962,0.7084019762922009,-0.0005502376784625174,-0.00024324938197247713,-0.0003069882964900402,False
2019-01-02 09:00:00,0.7029903960615377,0.7029903960615377,0.701195,0.7017012499999999,0.7032158457911419,0.7041939583505874,0.7046857288734728,0.7083353023987462,-0.0006935985085697594,-0.00033331920729193356,-0.0003602793012778258,False
2019-01-02 10:00:00,0.7023458230307689,0.7023458230307689,0.700855,0.7012624999999999,0.702781768948666,0.7039274621368976,0.7045514846039248,0.7082649262554751,-0.0008330139907498646,-0.0004332581639835198,-0.0003997558267663448,False
2019-01-02 11:00:00,0.7018041615153844,0.7018041615153844,0.70077,0.700945,0.7023735980711846,0.7036563292153615,0.7044100538351434,0.7081920911683559,-0.000958077243275568,-0.0005382219798419295,-0.0004198552634336385,False
2019-01-02 12:00:00,0.7013745807576922,0.7013745807576922,0.70034,0.7007175,0.702005576277588,0.7033891629230559,0.7042652478023927,0.7081177171268798,-0.0010632911619976593,-0.0006432358162730754,-0.00042005534572458385,False
2019-01-02 13:00:00,0.7010460403788461,0.7010460403788461,0.69821,0.6994250000000001,0.7014321148825684,0.7030287844755053,0.7040754341630833,0.7080312224290999,-0.001236711854307071,-0.0007619310238798745,-0.00047478083042719647,False
2019-01-02 14:00:00,0.700235520189423,0.700235520189423,0.69833,0.6989274999999999,0.7008755337975532,0.7026559404322775,0.703873554391982,0.7079406381263228,-0.0013981757943865025,-0.0008891799779812001,-0.0005089958164053025,False
2019-01-02 15:00:00,0.6995815100947115,0.7002550000000001,0.6987099999999999,0.6995125,0.7005726373980969,0.7023701731202523,0.7037025326511199,0.7078567760554141,-0.0014620785873901143,-0.001003759699862983,-0.0004583188875271313,False
2019-01-02 16:00:00,0.6995470050473558,0.70109,0.6995470050473558,0.700145,0.7004776068651866,0.7021678846547749,0.7035630215667623,0.7077800419653104,-0.0014450271735052533,-0.0010920131945914371,-0.0003530139789138162,False
2019-01-02 17:00:00,0.6998460025236779,0.7003349999999999,0.699465,0.69988625,0.7003461942284784,0.7019604633225226,0.7034188344464971,0.7077014967716257,-0.001435841283156769,-0.0011607788123045035,-0.00027506247085226556,False
2019-01-02 18:00:00,0.699866126261839,0.6999299999999999,0.6991,0.6995449999999999,0.7001681510665944,0.7017408757477478,0.7032669193701638,0.7076203375997687,-0.001439503719115498,-0.0012165237936667024,-0.0002229799254487956,False
2019-01-02 19:00:00,0.6997055631309195,0.6999249999999999,0.698835,0.69946625,0.7000121730517956,0.7015340915888616,0.7031178735125103,0.707539202399771,-0.0014322505994921464,-0.0012596691548317912,-0.0001725814446603552,False
2019-01-02 20:00:00,0.6995859065654597,0.7000200000000001,0.699495,0.6998375,0.6999733568180633,0.7013798559898742,0.7029892314139805,0.7074625685450469,-0.001380630627143442,-0.0012838614492941213,-9.67691778493208e-05,False
2019-01-02 21:00:00,0.6997117032827298,0.700075,0.69818,0.6991987500000001,0.6998012219696048,0.7011815736271584,0.7028405850840205,0.7073803414948474,-0.001375408362458308,-0.0013021708319269586,-7.32375305313494e-05,False
2019-01-02 22:00:00,0.699455226641365,0.699455226641365,0.6747449999999999,0.68973125,0.6975634504208037,0.7001406351155985,0.7023264935120981,0.7072047286441524,-0.0021108848404121083,-0.0014639136336239886,-0.0006469712067881197,False
2019-01-02 23:00:00,0.6945932383206825,0.6945932383206825,0.68373,0.68870125,0.695594072549514,0.6991006910141805,0.7017921702371138,0.7070206144287877,-0.0027452224246732326,-0.0017201753918338375,-0.0010250470328393951,False
2019-01-03 00:00:00,0.6916472441603413,0.6937899999999999,0.6916472441603413,0.692515,0.6949098342051776,0.6985019918310732,0.70142835963958,0.7068762799568595,-0.002906695205223353,-0.0019574793545117405,-0.0009492158507116125,False
2019-01-03 01:00:00,0.6920811220801706,0.693975,0.69177,0.69306125,0.6944990377151381,0.6980073789373392,0.7011002376929297,0.7067388169722142,-0.002956504988215869,-0.002157284481252566,-0.0007992205069633027,False
2019-01-03 02:00:00,0.6925711860400853,0.69425,0.6925711860400853,0.6936800000000001,0.6943170293339963,0.6976139808521266,0.7008092479794815,0.7066088784948787,-0.0029124784080737376,-0.0023083232666168004,-0.0006041551414569372,False
2019-01-03 03:00:00,0.6931255930200426,0.694585,0.6931255930200426,0.6937825,0.6941982450375527,0.6972656644110241,0.7005336892351881,0.7064812528382133,-0.0028366173733973543,-0.0024139820879729114,-0.00042263528542444296,False
2019-01-03 04:00:00,0.6934540465100213,0.694815,0.693255,0.6939275,0.6941380794736521,0.6969621949191128,0.7002746229906709,0.706356339874649,-0.002733289014338669,-0.002477843473246063,-0.00025544554109260603,False
2019-01-03 05:00:00,0.6936907732550106,0.6946399999999999,0.692995,0.69404,0.6941162840350628,0.6966965408355571,0.7000301279714289,0.70623378922913,-0.002612210795539638,-0.002504716937704778,-0.00010749385783485974,False
2019-01-03 06:00:00,0.6938653866275053,0.6944699999999999,0.693365,0.6940999999999999,0.6941126653606043,0.6964604916686883,0.6997975739333336,0.7061130550079446,-0.0024827938344231804,-0.0025003323170484587,1.7538482625278386e-05,False
2019-01-03 07:00:00,0.6939826933137526,0.69658,0.6939826933137526,0.695265,0.6943687397249145,0.6963518106078984,0.699619825935948,0.7060051141620944,-0.0022601703596518696,-0.002452299925569141,0.00019212956591727146,False
2019-01-03 08:00:00,0.6946238466568764,0.6974100000000001,0.6946238466568764,0.69649375,0.6948409642304891,0.6963647141889986,0.6994972347227735,0.7059104737226706,-0.0019619733881397483,-0.0023542346180832627,0.0003922612299435144,False
2019-01-03 09:00:00,0.6955587983284381,0.69723,0.6955587983284381,0.69657375,0.6952260277348249,0.6963837174445442,0.6993825882630569,0.705817570999062,-0.001699602844782544,-0.002223308263423119,0.0005237054186405751,False
2019-01-03 10:00:00,0.6960662741642191,0.696985,0.695565,0.6964062499999999,0.6954882993493082,0.6963857658586765,0.699265869115486,0.7057239260139967,-0.0014880350077388638,-0.002076253612286268,0.000588218604547404,False
