date,Open,High,Low,Close,ema_8,ema_21,ema_50,ema_200,macd,macd_signal,macd_hist,signal
2019-01-02 05:00:00,1.1446615208862199,1.147905,1.1446615208862199,1.14647,1.1449762579380796,1.1445097269448816,1.143844388103555,1.1410831330968467,0.00034697255450821807,0.0001755671080056287,0.00017140544650258937,False
2019-01-02 06:00:00,1.14556576044311,1.14969,1.14556576044311,1.14844375,1.1457468117296175,1.144867365404438,1.1440247552367488,1.1411563730660323,0.0006152303929409797,0.0002634997649926989,0.0003517306279482808,False
2019-01-02 07:00:00,1.147004755221555,1.14933,1.147004755221555,1.14823625,1.146300020234147,1.145173627640398,1.1441899118941312,1.1412268196026887,0.0008018400339586673,0.0003711678187858926,0.0004306722151727747,False
2019-01-02 08:00:00,1.1476205026107775,1.14782,1.1428850000000002,1.1458012499999999,1.1461891824043364,1.1452306842185438,1.1442531016237731,1.14127233632306,0.0007446613762494003,0.00044586653027859415,0.00029879484597080617,False
2019-01-02 09:00:00,1.1467108763053888,1.1467108763053888,1.14222,1.1438625,1.1456721418700395,1.1451063038350398,1.1442377839130369,1.1412981090959649,0.0005367189934146754,0.00046403702290581043,7.268197050886501e-05,False
2019-01-02 10:00:00,1.1452866881526944,1.1452866881526944,1.14321,1.14363375,1.1452191658989197,1.1449724353045816,1.144214096308604,1.1413213493039651,0.0003494368530920777,0.0004411169889430639,-9.168013585098618e-05,False
2019-01-02 11:00:00,1.1444602190763473,1.1444602190763473,1.1424699999999999,1.1433725,1.1448087956991597,1.1448269866405287,1.1441810925317961,1.1413417587636272,0.00017788318927136615,0.00038847022900872434,-0.0002105870397373582,False
2019-01-02 12:00:00,1.1439163595381736,1.1439163595381736,1.139785,1.1417775,1.1441351744326798,1.1445497605822987,1.1440868340011374,1.1413460944973224,-8.578857798724471e-05,0.0002936184676095305,-0.0003794070455967752,False
2019-01-02 13:00:00,1.1428469297690866,1.1428469297690866,1.136745,1.1387524999999998,1.142939024558751,1.144022736892999,1.1438776444324654,1.1413202875869013,-0.0005327019161189828,0.00012835439086382783,-0.0006610563069828106,False
2019-01-02 14:00:00,1.1407997148845432,1.1407997148845432,1.1358,1.1366524999999998,1.1415420191012506,1.1433527153572718,1.1435943054351139,1.1412738419392705,-0.0010442983842720022,-0.00010617616416333818,-0.0009381222201086639,False
